class,text,cleaned_txt,polarity,Sentiment
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
